A,0.0,0.0,0.0,0.2542610466480255,-0.0854344591498375,-0.10327938199043274,0.45830783247947693,-0.32393208146095276,-0.12509211897850037,0.4834616780281067,-0.6410980224609375,-0.1309421956539154,0.5083190202713013,-0.8549844026565552,-0.10302207618951797,0.33942514657974243,-0.6348799467086792,-0.0532105416059494,0.35570386052131653,-0.8555693030357361,-0.14822660386562347,0.3132344186306,-0.576099693775177,-0.16801322996616364,0.30221128463745117,-0.5470406413078308,-0.17055991291999817,0.1617528200149536,-0.6576849818229675,-0.03120407648384571,0.20029841363430023,-0.8539243936538696,-0.13071845471858978,0.18205168843269348,-0.5308105945587158,-0.12815789878368378,0.17512355744838715,-0.5563765168190002,-0.1065346822142601,0.009417111054062843,-0.6456810235977173,-0.027993367984890938,0.025547202676534653,-0.8495213389396667,-0.1343630999326706,0.03648621588945389,-0.5476846098899841,-0.07138268649578094,0.032406631857156754,-0.5484393239021301,-0.007351049687713385,-0.1518825888633728,-0.6428613662719727,-0.03237640857696533,-0.14159336686134338,-0.7529590725898743,-0.08777622878551483,-0.1118500679731369,-0.5618839263916016,-0.0372038297355175,-0.1150379553437233,-0.5451030731201172,0.014685336500406265
A,0.0,0.0,0.0,0.2542610466480255,-0.0854344591498375,-0.10327938199043274,0.45830783247947693,-0.32393208146095276,-0.12509211897850037,0.4834616780281067,-0.6410980224609375,-0.1309421956539154,0.5083190202713013,-0.8549844026565552,-0.10302207618951797,0.33942514657974243,-0.6348799467086792,-0.0532105416059494,0.35570386052131653,-0.8555693030357361,-0.14822660386562347,0.3132344186306,-0.576099693775177,-0.16801322996616364,0.30221128463745117,-0.5470406413078308,-0.17055991291999817,0.1617528200149536,-0.6576849818229675,-0.03120407648384571,0.20029841363430023,-0.8539243936538696,-0.13071845471858978,0.18205168843269348,-0.5308105945587158,-0.12815789878368378,0.17512355744838715,-0.5563765168190002,-0.1065346822142601,0.009417111054062843,-0.6456810235977173,-0.027993367984890938,0.025547202676534653,-0.8495213389396667,-0.1343630999326706,0.03648621588945389,-0.5476846098899841,-0.07138268649578094,0.032406631857156754,-0.5484393239021301,-0.007351049687713385,-0.1518825888633728,-0.6428613662719727,-0.03237640857696533,-0.14159336686134338,-0.7529590725898743,-0.08777622878551483,-0.1118500679731369,-0.5618839263916016,-0.0372038297355175,-0.1150379553437233,-0.5451030731201172,0.014685336500406265
B,0.0,0.0,0.0,0.1097373217344284,-0.10857929289340973,-0.06318488717079163,0.1684083491563797,-0.2877678871154785,-0.07870645821094513,0.1272020936012268,-0.43285828828811646,-0.08956899493932724,0.059474650770425797,-0.49592137336730957,-0.09875582158565521,0.17070774734020233,-0.5001973509788513,-0.010006400756537914,0.17945174872875214,-0.6804089546203613,-0.03657107055187225,0.17421583831310272,-0.7940526604652405,-0.07023787498474121,0.16904222965240479,-0.9003865122795105,-0.0988478809595108,0.08828029036521912,-0.5312160849571228,-0.007429199758917093,0.09916462749242783,-0.7363976240158081,-0.029633473604917526,0.10182123631238937,-0.8687259554862976,-0.06653517484664917,0.1072317510843277,-0.9895473718643188,-0.09642234444618225,0.008028971962630749,-0.511630654335022,-0.015618754550814629,0.01752624288201332,-0.7023348212242126,-0.04138784483075142,0.030228683724999428,-0.8273457884788513,-0.07803244888782501,0.04109727218747139,-0.9390841722488403,-0.1056583970785141,-0.07478708028793335,-0.4551919102668762,-0.03130156919360161,-0.06320304423570633,-0.6060176491737366,-0.055892910808324814,-0.05160042643547058,-0.7067186236381531,-0.07526752352714539,-0.03769264370203018,-0.8058867454528809,-0.09145209938287735
C,0.0,0.0,0.0,0.1111893430352211,-0.11275328695774078,-0.05637788772583008,0.1681135594844818,-0.2962607443332672,-0.06958162784576416,0.11714079231023788,-0.44081640243530273,-0.07948414236307144,0.04130316153168678,-0.4984455406665802,-0.08841808885335922,0.16821375489234924,-0.5008675456047058,-0.006111485417932272,0.17594872415065765,-0.6786866188049316,-0.03274405375123024,0.17052032053470612,-0.7917004227638245,-0.06591959297657013,0.1650668978691101,-0.8972011804580688,-0.09406641870737076,0.08501968532800674,-0.5309497117996216,-0.007420390844345093,0.09373044967651367,-0.7356005311012268,-0.029983654618263245,0.09644156694412231,-0.868688702583313,-0.06588499993085861,0.1015123650431633,-0.9903176426887512,-0.09469015151262283,0.00472921272739768,-0.5104541778564453,-0.018968306481838226,0.011376598849892616,-0.7015095353126526,-0.04547686129808426,0.023456979542970657,-0.8277119994163513,-0.08111526817083359,0.03373846411705017,-0.9411251544952393,-0.10764983296394348,-0.07838283479213715,-0.45321395993232727,-0.037297122180461884,-0.0713082104921341,-0.6034383773803711,-0.06234880909323692,-0.06038719415664673,-0.7040711641311646,-0.08073285222053528,-0.04654167965054512,-0.8033454418182373,-0.09601768851280212
F,0.0,0.0,0.0,0.17139524221420288,-0.029293648898601532,-0.03812292218208313,0.31935402750968933,-0.09128047525882721,-0.06651734560728073,0.4316961467266083,-0.14590567350387573,-0.1019037514925003,0.4779668152332306,-0.25228044390678406,-0.13276392221450806,0.28567248582839966,-0.3924644887447357,-0.01157815009355545,0.41683393716812134,-0.4833550453186035,-0.0951998382806778,0.4590107202529907,-0.4088275134563446,-0.16449998319149017,0.4614301323890686,-0.31745463609695435,-0.196642205119133,0.22401224076747894,-0.46965745091438293,-0.032122112810611725,0.3362163007259369,-0.6448743939399719,-0.07544013857841492,0.42181214690208435,-0.7463365197181702,-0.12170316278934479,0.4893568456172943,-0.8338544368743896,-0.1553061604499817,0.1389588713645935,-0.49663376808166504,-0.0672202780842781,0.21303139626979828,-0.6944379210472107,-0.11123450845479965,0.2721502184867859,-0.8229625821113586,-0.15311194956302643,0.32568565011024475,-0.9281103014945984,-0.180388942360878,0.04144113138318062,-0.47991636395454407,-0.10736548155546188,0.061360109597444534,-0.652447521686554,-0.14495643973350525,0.07725390791893005,-0.7779054641723633,-0.163384348154068,0.09956657141447067,-0.8934983611106873,-0.173985093832016
C,0.0,0.0,0.0,-0.20912443101406097,-0.05579899623990059,0.035569678992033005,-0.372577965259552,-0.15666726231575012,0.028660401701927185,-0.49076196551322937,-0.1971486210823059,-0.009343617595732212,-0.5811626315116882,-0.2695454955101013,-0.04279535636305809,-0.3191448152065277,-0.5481892228126526,0.12644243240356445,-0.3744184672832489,-0.7670255899429321,0.07524174451828003,-0.4801449477672577,-0.7913308143615723,0.01820848509669304,-0.5565941333770752,-0.7455652356147766,-0.01647856831550598,-0.2636449635028839,-0.5815911293029785,0.05401390790939331,-0.30802121758461,-0.8864776492118835,0.0006797238020226359,-0.44355881214141846,-0.8951108455657959,-0.04508133605122566,-0.5326822996139526,-0.8156578540802002,-0.06845684349536896,-0.21040017902851105,-0.5855030417442322,-0.034099433571100235,-0.2611874043941498,-0.8875907063484192,-0.08045577257871628,-0.416765034198761,-0.8878256678581238,-0.1095171645283699,-0.5151222348213196,-0.8062435388565063,-0.12119227647781372,-0.1726708710193634,-0.550388514995575,-0.12526673078536987,-0.254067063331604,-0.7607712149620056,-0.1597120314836502,-0.3830357789993286,-0.7838987112045288,-0.1765160858631134,-0.47748395800590515,-0.743299663066864,-0.1841771900653839
D,0.0,0.0,0.0,0.19471868872642517,-0.08969960361719131,0.06180214136838913,0.33112478256225586,-0.21502047777175903,0.0696689784526825,0.44770675897598267,-0.2960793972015381,0.040459297597408295,0.5465883016586304,-0.3941442668437958,0.0073476932011544704,0.23596791923046112,-0.4808022081851959,0.1460086554288864,0.2858540415763855,-0.6963810324668884,0.144039124250412,0.32397982478141785,-0.8197523355484009,0.11959400027990341,0.3525439202785492,-0.9314546585083008,0.09002751111984253,0.1915518045425415,-0.4996781349182129,0.06746117025613785,0.3368368446826935,-0.6562415361404419,0.01339794509112835,0.4599059224128723,-0.5815930366516113,-0.05293403938412666,0.5186103582382202,-0.47484415769577026,-0.08818687498569489,0.14489410817623138,-0.4953345060348511,-0.01413755863904953,0.2981114387512207,-0.6200365424156189,-0.0655740350484848,0.4182225465774536,-0.5162387490272522,-0.1037401556968689,0.47868165373802185,-0.4006369709968567,-0.11904193460941315,0.1122879609465599,-0.4544926881790161,-0.09358971565961838,0.2594853937625885,-0.536549985408783,-0.13176622986793518,0.3680955767631531,-0.48662078380584717,-0.15012022852897644,0.43811896443367004,-0.4185555875301361,-0.15843044221401215
E,0.0,0.0,0.0,0.19853489100933075,-0.043272025883197784,-0.10182099789381027,0.4037403464317322,-0.21052560210227966,-0.144677072763443,0.415763258934021,-0.3993118107318878,-0.18737636506557465,0.257281631231308,-0.40610775351524353,-0.23025129735469818,0.3425517678260803,-0.5821475982666016,-0.04524790868163109,0.38910290598869324,-0.8377454876899719,-0.13410796225070953,0.422282338142395,-0.8583402633666992,-0.2196718454360962,0.4218531548976898,-0.756019651889801,-0.2690882682800293,0.2104066163301468,-0.6469494104385376,-0.04422643408179283,0.2627744674682617,-0.9403538703918457,-0.13015608489513397,0.2800595462322235,-0.9338303804397583,-0.2225479632616043,0.2645770013332367,-0.7899720668792725,-0.28042617440223694,0.07420972734689713,-0.6600802540779114,-0.05795073136687279,0.10428028553724289,-0.9631726741790771,-0.1352752149105072,0.12207122892141342,-0.9553028345108032,-0.2148064225912094,0.11613697558641434,-0.799725353717804,-0.2606360912322998,-0.08433054387569427,-0.6333379149436951,-0.08117495477199554,-0.08288925886154175,-0.8799473643302917,-0.14585858583450317,-0.05173104628920555,-0.9029922485351562,-0.19810892641544342,-0.031308382749557495,-0.8040750026702881,-0.23260270059108734
S,0.0,0.0,0.0,0.21611563861370087,-0.1157064288854599,-0.1649591624736786,0.42213234305381775,-0.3922942876815796,-0.2238921970129013,0.38982653617858887,-0.6669535040855408,-0.25848180055618286,0.23339998722076416,-0.7812489867210388,-0.2590252757072449,0.32452183961868286,-0.7607437968254089,-0.07249407470226288,0.3592206537723541,-0.9122000336647034,-0.1971079260110855,0.2989077866077423,-0.6394687294960022,-0.24876615405082703,0.2704627513885498,-0.6313654780387878,-0.27288877964019775,0.1502196043729782,-0.7733922600746155,-0.040382128208875656,0.17112134397029877,-0.9071720242500305,-0.17211222648620605,0.14636161923408508,-0.5785641074180603,-0.18401823937892914,0.14256003499031067,-0.6244999766349792,-0.16481539607048035,-0.017694678157567978,-0.749813973903656,-0.037615757435560226,-0.01017745677381754,-0.8895519971847534,-0.18179520964622498,-0.0019902584608644247,-0.5838698744773865,-0.13210153579711914,0.002211900893598795,-0.6085163354873657,-0.06805706024169922,-0.19353316724300385,-0.715388834476471,-0.04790729656815529,-0.16680482029914856,-0.7915298938751221,-0.1244920939207077,-0.13772964477539062,-0.589789092540741,-0.07526575028896332,-0.14061309397220612,-0.5793910026550293,-0.020480139181017876
A,0.0,0.0,0.0,0.240805983543396,-0.0744481235742569,-0.0992436632514,0.45769965648651123,-0.3456003665924072,-0.10872257500886917,0.4682355225086212,-0.6683847308158875,-0.09685800224542618,0.4886622130870819,-0.8707547187805176,-0.054730288684368134,0.3156488835811615,-0.6426103115081787,-0.05950026959180832,0.32235187292099,-0.8334875702857971,-0.1499675065279007,0.2887703776359558,-0.5607801675796509,-0.18137818574905396,0.2963047921657562,-0.5408133268356323,-0.19774386286735535,0.1437591165304184,-0.6562066078186035,-0.03429895639419556,0.1606234461069107,-0.8333559632301331,-0.1181773766875267,0.1523883044719696,-0.5214672684669495,-0.11978999525308609,0.1586693525314331,-0.5455825924873352,-0.10974947363138199,-0.006324429996311665,-0.6356494426727295,-0.026461133733391762,-0.012923071160912514,-0.8201859593391418,-0.115900918841362,0.002599637024104595,-0.5316653847694397,-0.05864270403981209,0.01607361063361168,-0.5389356017112732,-0.008708374574780464,-0.16473521292209625,-0.6218956708908081,-0.02566041797399521,-0.17980967462062836,-0.7129378318786621,-0.07106796652078629,-0.1499854028224945,-0.5210426449775696,-0.024134090170264244,-0.1358322948217392,-0.502694845199585,0.018067417666316032
